Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,697.7973066020762,698.1284993278755,697.343370933548,698.0175012290841,698.0175012290841,4952743
2022-01-04,698.6128288527681,701.4889187892132,700.4207785999612,700.680683579204,700.680683579204,3182926
2022-01-05,700.8371756836432,701.3328303650219,700.0399501305633,700.3851423390574,700.3851423390574,2973343
2022-01-06,699.2973975601635,700.6097743278921,699.6199720095021,700.5374578526341,700.5374578526341,3485670
2022-01-07,700.0226072867111,701.8720551170912,700.6264354041282,700.9169399097996,700.9169399097996,4344250
2022-01-10,702.0590345275605,703.2510213217298,702.2584564542351,702.7284447223931,702.7284447223931,4366085
2022-01-11,702.4408618995417,702.9453626153088,701.755655799959,702.6457969373549,702.6457969373549,1412672
2022-01-12,701.8236482726356,701.8936420929728,701.109058667429,701.8167800176966,701.8167800176966,2114518
2022-01-13,701.6349190951439,701.0510637801412,700.4882362859062,700.5504395120709,700.5504395120709,1537977
2022-01-14,699.914925471131,701.2869711091294,700.3451525203596,700.4924555646386,700.4924555646386,2999014
2022-01-17,700.5242214818071,700.7511618228514,700.0362337548128,700.0440753455847,700.0440753455847,4703292
2022-01-18,704.7849518681082,702.1043106463487,701.4231628446555,702.0540846348847,702.0540846348847,2558141
2022-01-19,704.2012977583249,703.8968488909296,703.3762736301512,703.8239470555617,703.8239470555617,4668280
2022-01-20,702.6090844387065,703.1924475102708,702.6552993767358,702.7895742276381,702.7895742276381,3723408
2022-01-21,701.2996624721607,702.3741046181368,701.1208800030322,702.0788141240889,702.0788141240889,3510241
2022-01-24,701.9582526865554,702.3849685550318,701.6229245080301,702.1525842319758,702.1525842319758,2848058
2022-01-25,702.6635903109252,703.8308151534433,703.3079173604217,703.5498106545346,703.5498106545346,1590504
2022-01-26,703.8754852175895,704.4103065342025,703.106220219751,703.6068237909057,703.6068237909057,4885532
2022-01-27,703.0631272915571,703.8888112065495,702.2799628201825,702.9595831529176,702.9595831529176,3443336
2022-01-28,700.738482122097,703.3058040375424,702.8244621250412,702.9007013430148,702.9007013430148,3643084
2022-01-31,702.2536584733527,703.1783274812514,701.9975126640709,702.2722164791188,702.2722164791188,3159173
2022-02-01,703.9508400011983,703.1961893898061,702.0677281976743,702.8746936885583,702.8746936885583,3789637
2022-02-02,701.7665481246909,702.6420969632373,701.705995106491,702.1656599768936,702.1656599768936,1460115
2022-02-03,701.0023271520552,701.8812529222827,701.1086467824343,701.6552239244667,701.6552239244667,1042291
2022-02-04,701.4394569648058,703.4576337800985,702.3843417357132,702.8171577379227,702.8171577379227,1428276
2022-02-07,700.1908007489843,703.0277739057835,702.0048928479657,702.0487927906087,702.0487927906087,1394754
2022-02-08,701.4340140251118,701.2061578540919,700.4369149782283,700.6026647580485,700.6026647580485,4050832
2022-02-09,700.5161801798255,701.0554725935183,700.2521168706628,700.6976585094047,700.6976585094047,1303664
2022-02-10,701.1092066672036,700.9850025511907,700.1279996397923,700.3371851052002,700.3371851052002,3122827
2022-02-11,702.3799243507096,700.9715212845955,700.7986215774705,700.8486006061302,700.8486006061302,1673647
2022-02-14,702.0873202257716,702.0547316211266,700.3224228768095,701.1660725408613,701.1660725408613,3359470
2022-02-15,700.591781724779,701.6372379969977,700.1529615170538,701.1341540462179,701.1341540462179,4237996
2022-02-16,701.2179782854055,701.5224603627876,700.2799677467511,701.0731106207479,701.0731106207479,4442870
2022-02-17,699.722479306268,700.9231169598785,699.4834672497203,700.337252171425,700.337252171425,3068671
2022-02-18,699.7123107798166,701.0453831052076,700.1786221121012,700.4205992424182,700.4205992424182,1708672
2022-02-21,701.6446991862537,701.3736598300775,700.3412570483379,701.301884023851,701.301884023851,2978192
2022-02-22,699.4961433993334,701.0110545036749,700.1315115779981,700.3284372824515,700.3284372824515,3726850
2022-02-23,698.1138882870013,700.5649715864055,699.3716100957282,700.32303990609,700.32303990609,1337369
2022-02-24,700.4732807660973,702.0753812943312,700.3666093678587,701.3614286618247,701.3614286618247,4976974
2022-02-25,701.559971606354,702.6893875494255,701.1551299492953,701.8668527550414,701.8668527550414,4492963
2022-02-28,704.697724149224,703.9802841589445,702.1951819196003,703.1763256513921,703.1763256513921,1312863
2022-03-01,702.1172458716864,703.1606842889656,702.0386435419906,702.6081833215577,702.6081833215577,3227039
2022-03-02,701.2893389641922,701.2975847654736,700.5178730899868,700.7774148731629,700.7774148731629,1296063
2022-03-03,700.8097584431565,701.120942638458,700.541070791453,700.9780666771186,700.9780666771186,2383875
2022-03-04,702.5670426360153,702.1159836425481,700.7470765567662,701.340637492145,701.340637492145,3430865
2022-03-07,703.8661558320817,702.9804688270644,702.6359778845907,702.7090594466177,702.7090594466177,2876336
2022-03-08,705.0733802865647,704.3939006041427,703.2748619167074,703.8972051813247,703.8972051813247,4347282
2022-03-09,702.6999652749198,704.7182228972647,703.4527709675749,704.4339488043372,704.4339488043372,4956778
2022-03-10,705.4060630657525,705.3331673815072,705.0092313687238,705.1993390185075,705.1993390185075,1558963
2022-03-11,705.7664561604229,705.6370752571927,704.2149224440126,705.0075175603009,705.0075175603009,2543586
2022-03-14,704.169941511571,703.8427349838046,702.8805041552021,703.7884029489817,703.7884029489817,3902503
2022-03-15,704.5427204921845,704.6547694004888,702.9624225735423,703.9061241663626,703.9061241663626,3887757
2022-03-16,704.9470486342758,705.2062844252515,703.9285620255849,704.8886976299904,704.8886976299904,3468665
2022-03-17,704.8002742930925,705.5451931928235,705.0235988610975,705.545058499819,705.545058499819,3909984
2022-03-18,704.681768453992,706.8899949782156,705.4015579309868,706.3788658389783,706.3788658389783,3278669
2022-03-21,705.3055407232831,705.9979620604593,705.1937999447972,705.9511101519316,705.9511101519316,3167457
2022-03-22,708.3636731875515,705.9617328717341,705.5238918776762,705.6855633139131,705.6855633139131,1692924
2022-03-23,705.6833376259372,706.8759652894835,705.6920886955598,706.1689888020278,706.1689888020278,4584758
2022-03-24,703.6630911814283,705.6851710291409,704.904150232147,705.622481407519,705.622481407519,3570115
2022-03-25,705.8394136983151,705.946102829942,704.8594240217669,705.106764337586,705.106764337586,2661655
2022-03-28,706.260206582646,705.408566496622,704.7641313904145,705.4047465739634,705.4047465739634,4304762
2022-03-29,707.4529757072725,706.4124751863222,705.4990508380738,706.1656513171204,706.1656513171204,1478108
2022-03-30,706.4371011474977,706.7070266999431,705.8034228999824,705.966122643791,705.966122643791,4100498
2022-03-31,705.6485346972042,705.1192033324667,704.2378478702846,704.8029331827373,704.8029331827373,1594821
2022-04-01,705.9073464025364,704.1690216557605,703.2955023567158,704.0671292676944,704.0671292676944,3284408
2022-04-04,703.5253278605254,704.631035271388,703.7719056880517,704.2708013525876,704.2708013525876,1476128
2022-04-05,703.5184716110298,704.7327156028381,704.4502191996775,704.4623223164535,704.4623223164535,2023920
2022-04-06,703.608973914556,705.5462723562695,704.6945219850296,704.7035604541089,704.7035604541089,3987175
2022-04-07,704.9590861582107,705.5382036622898,704.8678264007347,705.2248557447047,705.2248557447047,4811666
2022-04-08,706.6640887230723,706.019598775023,704.3044722348153,705.2306663032471,705.2306663032471,4801076
2022-04-11,706.0237907158336,706.3875944928981,705.2670455684838,705.4957223480874,705.4957223480874,4819712
2022-04-12,705.9393874779678,705.884512944835,704.8163318363869,705.4506955252585,705.4506955252585,2033668
2022-04-13,704.7801210795233,707.5093721520424,706.3773531374947,706.5994290081879,706.5994290081879,3922778
2022-04-14,707.338584212169,708.4090890933687,707.710101049746,708.0317710394055,708.0317710394055,4517775
2022-04-15,705.0071021241633,707.8068381735155,705.994717667424,706.8427597570254,706.8427597570254,2442181
2022-04-18,707.7587536042448,706.6767973394489,705.8586463726533,706.5875078149232,706.5875078149232,2410023
2022-04-19,708.2058787993496,707.3072515729672,706.5248330291507,706.6202323064639,706.6202323064639,3339340
2022-04-20,707.13288432169,706.8471316349065,705.9246155734631,706.3533175944495,706.3533175944495,3473199
2022-04-21,707.1594541400409,708.5338889912362,708.1170704221352,708.1462401857805,708.1462401857805,1853823
2022-04-22,709.852217957486,709.0029073426189,707.8893053172673,708.3701954638702,708.3701954638702,3334653
2022-04-25,707.3115687267946,708.2686807284541,706.9023896251188,707.5648236368198,707.5648236368198,2368722
2022-04-26,706.9468066956279,708.1656292460308,708.0427633527823,708.1612659763805,708.1612659763805,1297675
2022-04-27,707.467836260615,708.5991936039738,708.1433555763175,708.4322405152267,708.4322405152267,1708175
2022-04-28,708.3062767991883,709.4494794854145,708.338596809278,708.7364334347801,708.7364334347801,4675002
2022-04-29,710.593888114064,711.2106950071575,709.6247785689233,710.5443095935793,710.5443095935793,2867306
2022-05-02,710.7337505576824,711.8611422744628,709.9018397539112,710.8950947693342,710.8950947693342,1263625
2022-05-03,709.1787648272891,711.352471035711,710.5465219464645,710.5914332454602,710.5914332454602,1842840
2022-05-04,709.8494732283357,709.5869295268814,707.8751488956547,708.6361568191501,708.6361568191501,1200339
2022-05-05,708.3201518815696,709.1732983025413,708.0990337346042,708.4707578010065,708.4707578010065,2694814
2022-05-06,709.0629738620631,710.0747799269732,709.3842695321042,709.7767277183337,709.7767277183337,1934339
2022-05-09,710.7958609607604,709.7909235210284,708.9312936254305,709.6855585987776,709.6855585987776,1125355
2022-05-10,706.2621025119915,708.227332563603,706.5270822681126,707.4455087002581,707.4455087002581,1027798
2022-05-11,705.3182561244911,707.5912955295415,705.996217713563,706.9471463080656,706.9471463080656,1615937
2022-05-12,709.212322293577,707.9880208593717,707.36271226094,707.9398348469783,707.9398348469783,2375607
2022-05-13,710.3770398710908,708.8457024874414,708.1285308622399,708.4856520215404,708.4856520215404,1019477
2022-05-16,707.1836751063782,708.6025709405139,706.8582220391709,707.6457711250297,707.6457711250297,4556210
2022-05-17,707.0345163407134,707.5808874943407,706.8294849653682,707.0804863486305,707.0804863486305,3314552
2022-05-18,705.5231129750073,707.1025068255478,706.1057036606946,706.6697776895281,706.6697776895281,4362788
2022-05-19,706.0125564679086,706.4647635228245,705.6484854561403,706.0070639176652,706.0070639176652,3487111
2022-05-20,703.5016847861943,704.1862727739308,703.3207589762177,703.9773900499256,703.9773900499256,3009606
2022-05-23,704.6388527105105,705.1096883214103,704.500582237652,704.7409811505455,704.7409811505455,2559757
2022-05-24,706.4072994948318,706.3678543632218,705.8064481614998,705.9980411072346,705.9980411072346,4653559
2022-05-25,703.3814466852391,704.5319471834574,703.5613530765945,704.4795921632699,704.4795921632699,4121526
2022-05-26,705.3616337566236,706.4910127243741,705.6216414129067,705.7234450958562,705.7234450958562,2962434
2022-05-27,703.8166404726808,706.0369263263627,705.114463986724,705.6204218944589,705.6204218944589,1405105
2022-05-30,706.4905669585136,707.6677341294433,706.6247014596638,706.8455542426268,706.8455542426268,4432207
2022-05-31,706.7900706080002,707.7338526800371,706.8445747155915,706.8835046789172,706.8835046789172,2977334
2022-06-01,707.248031696137,707.2310433257745,706.9830304527845,707.0190492710759,707.0190492710759,4494482
2022-06-02,707.6310604584214,708.0488374002283,707.2162621459523,707.3914839180582,707.3914839180582,1273586
2022-06-03,707.5053403436598,707.0736993970859,705.7346472384169,706.6014175929229,706.6014175929229,2881297
2022-06-06,706.2564252179776,708.6762484751724,707.5136129932739,707.7960917372509,707.7960917372509,2888755
2022-06-07,705.1884340692258,706.8904517783525,705.7242519286008,706.6747110991761,706.6747110991761,1823759
2022-06-08,706.801602291052,706.9504575549695,705.6910220616702,706.2726443546594,706.2726443546594,4030855
2022-06-09,704.7579477552971,707.4046611545552,706.3602948425338,706.7969090323026,706.7969090323026,1334971
2022-06-10,706.471014003922,706.5830152693889,705.7076249571476,706.287713791817,706.287713791817,2679328
2022-06-13,705.8849520930421,707.2018459362831,706.5485466474057,707.065245032632,707.065245032632,1131184
2022-06-14,710.0139258467332,709.0927509662932,707.6823349520587,708.441111205816,708.441111205816,2135627
2022-06-15,709.7041096145975,710.1922546650021,709.171161140897,709.4536572068698,709.4536572068698,3247805
2022-06-16,707.2983858734782,707.8331692369546,707.164491501591,707.5175418931913,707.5175418931913,1245300
2022-06-17,708.8711097399497,708.2882214668329,706.7492945602772,707.6433888628105,707.6433888628105,1584010
2022-06-20,707.608669466936,709.0672023811185,707.7256149603566,708.672071473507,708.672071473507,1092036
2022-06-21,706.4819129925971,708.0685295099676,706.4627643991985,707.3553226266849,707.3553226266849,2801498
2022-06-22,706.8174783802586,708.2781484888078,707.6594852199564,708.0789332139137,708.0789332139137,3244747
2022-06-23,707.881354769204,709.6366089981892,707.9660284925461,708.746393995553,708.746393995553,1853392
2022-06-24,707.5954197129821,707.8217137000804,707.0579683703137,707.5343041036148,707.5343041036148,2821573
2022-06-27,708.8624886413487,708.7363227571111,707.8709969172088,708.3685367693549,708.3685367693549,1281696
2022-06-28,709.6026562482525,708.6993265149653,708.4365544538276,708.641234562885,708.641234562885,4662340
